inc_before_tax,ks_net_tax_liab_dol_chg_single,ks_net_tax_liab_dol_chg_mar0kids,ks_net_tax_liab_dol_chg_hoh2kids,ks_net_tax_liab_dol_chg_mar2kids
1340.0,0.0,0.0,0.0,0.0
1360.0,0.0,0.0,0.0,0.0
1380.0,0.0,0.0,0.0,0.0
1400.0,0.0,0.0,0.0,0.0
1420.0,0.0,0.0,0.0,0.0
1440.0,0.0,0.0,0.0,0.0
1460.0,0.0,0.0,0.0,0.0
1480.0,0.0,0.0,0.0,0.0
1500.0,0.0,0.0,0.0,0.0
1520.0,0.0,0.0,0.0,0.0
1540.0,0.0,0.0,0.0,0.0
1560.0,0.0,0.0,0.0,0.0
1580.0,0.0,0.0,0.0,0.0
1600.0,0.0,0.0,0.0,0.0
1620.0,0.0,0.0,0.0,0.0
1640.0,0.0,0.0,0.0,0.0
1660.0,0.0,0.0,0.0,0.0
1680.0,0.0,0.0,0.0,0.0
1700.0,0.0,0.0,0.0,0.0
1720.0,0.0,0.0,0.0,0.0
1740.0,0.0,0.0,0.0,0.0
1760.0,0.0,0.0,0.0,0.0
1780.0,0.0,0.0,0.0,0.0
1800.0,0.0,0.0,0.0,0.0
1820.0,0.0,0.0,0.0,0.0
1840.0,0.0,0.0,0.0,0.0
1860.0,0.0,0.0,0.0,0.0
1880.0,0.0,0.0,0.0,0.0
1900.0,0.0,0.0,0.0,0.0
1920.0,0.0,0.0,0.0,0.0
1940.0,0.0,0.0,0.0,0.0
1960.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0
2000.0,0.0,0.0,0.0,0.0
2020.0,0.0,0.0,0.0,0.0
2040.0,0.0,0.0,0.0,0.0
2060.0,0.0,0.0,0.0,0.0
2080.0,0.0,0.0,0.0,0.0
2100.0,0.0,0.0,0.0,0.0
2120.0,0.0,0.0,0.0,0.0
2140.0,0.0,0.0,0.0,0.0
2160.0,0.0,0.0,0.0,0.0
2180.0,0.0,0.0,0.0,0.0
2200.0,0.0,0.0,0.0,0.0
2220.0,0.0,0.0,0.0,0.0
2240.0,0.0,0.0,0.0,0.0
2260.0,0.0,0.0,0.0,0.0
2280.0,0.0,0.0,0.0,0.0
2300.0,0.0,0.0,0.0,0.0
2320.0,0.0,0.0,0.0,0.0
2340.0,0.0,0.0,0.0,0.0
2360.0,0.0,0.0,0.0,0.0
2380.0,0.0,0.0,0.0,0.0
2400.0,0.0,0.0,0.0,0.0
2420.0,0.0,0.0,0.0,0.0
2440.0,0.0,0.0,0.0,0.0
2460.0,0.0,0.0,0.0,0.0
2480.0,0.0,0.0,0.0,0.0
2500.0,0.0,0.0,0.0,0.0
2520.0,0.0,0.0,0.0,0.0
2540.0,0.0,0.0,0.0,0.0
2560.0,0.0,0.0,0.0,0.0
2580.0,0.0,0.0,0.0,0.0
2600.0,0.0,0.0,0.0,0.0
2620.0,0.0,0.0,0.0,0.0
2640.0,0.0,0.0,0.0,0.0
2660.0,0.0,0.0,0.0,0.0
2680.0,0.0,0.0,0.0,0.0
2700.0,0.0,0.0,0.0,0.0
2720.0,0.0,0.0,0.0,0.0
2740.0,0.0,0.0,0.0,0.0
2760.0,0.0,0.0,0.0,0.0
2780.0,0.0,0.0,0.0,0.0
2800.0,0.0,0.0,0.0,0.0
2820.0,0.0,0.0,0.0,0.0
2840.0,0.0,0.0,0.0,0.0
2860.0,0.0,0.0,0.0,0.0
2880.0,0.0,0.0,0.0,0.0
2900.0,0.0,0.0,0.0,0.0
2920.0,0.0,0.0,0.0,0.0
2940.0,0.0,0.0,0.0,0.0
2960.0,0.0,0.0,0.0,0.0
2980.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0
3020.0,0.0,0.0,0.0,0.0
3040.0,0.0,0.0,0.0,0.0
3060.0,0.0,0.0,0.0,0.0
3080.0,0.0,0.0,0.0,0.0
3100.0,0.0,0.0,0.0,0.0
3120.0,0.0,0.0,0.0,0.0
3140.0,0.0,0.0,0.0,0.0
3160.0,0.0,0.0,0.0,0.0
3180.0,0.0,0.0,0.0,0.0
3200.0,0.0,0.0,0.0,0.0
3220.0,0.0,0.0,0.0,0.0
3240.0,0.0,0.0,0.0,0.0
3260.0,0.0,0.0,0.0,0.0
3280.0,0.0,0.0,0.0,0.0
3300.0,0.0,0.0,0.0,0.0
3320.0,0.0,0.0,0.0,0.0
3340.0,0.0,0.0,0.0,0.0
3360.0,0.0,0.0,0.0,0.0
3380.0,0.0,0.0,0.0,0.0
3400.0,0.0,0.0,0.0,0.0
3420.0,0.0,0.0,0.0,0.0
3440.0,0.0,0.0,0.0,0.0
3460.0,0.0,0.0,0.0,0.0
3480.0,0.0,0.0,0.0,0.0
3500.0,0.0,0.0,0.0,0.0
3520.0,0.0,0.0,0.0,0.0
3540.0,0.0,0.0,0.0,0.0
3560.0,0.0,0.0,0.0,0.0
3580.0,0.0,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,0.0
3620.0,0.0,0.0,0.0,0.0
3640.0,0.0,0.0,0.0,0.0
3660.0,0.0,0.0,0.0,0.0
3680.0,0.0,0.0,0.0,0.0
3700.0,0.0,0.0,0.0,0.0
3720.0,0.0,0.0,0.0,0.0
3740.0,0.0,0.0,0.0,0.0
3760.0,0.0,0.0,0.0,0.0
3780.0,0.0,0.0,0.0,0.0
3800.0,0.0,0.0,0.0,0.0
3820.0,0.0,0.0,0.0,0.0
3840.0,0.0,0.0,0.0,0.0
3860.0,0.0,0.0,0.0,0.0
3880.0,0.0,0.0,0.0,0.0
3900.0,0.0,0.0,0.0,0.0
3920.0,0.0,0.0,0.0,0.0
3940.0,0.0,0.0,0.0,0.0
3960.0,0.0,0.0,0.0,0.0
3980.0,0.0,0.0,0.0,0.0
4000.0,0.0,0.0,0.0,0.0
4020.0,0.0,0.0,0.0,0.0
4040.0,0.0,0.0,0.0,0.0
4060.0,0.0,0.0,0.0,0.0
4080.0,0.0,0.0,0.0,0.0
4100.0,0.0,0.0,0.0,0.0
4120.0,0.0,0.0,0.0,0.0
4140.0,0.0,0.0,0.0,0.0
4160.0,0.0,0.0,0.0,0.0
4180.0,0.0,0.0,0.0,0.0
4200.0,0.0,0.0,0.0,0.0
4220.0,0.0,0.0,0.0,0.0
4240.0,0.0,0.0,0.0,0.0
4260.0,0.0,0.0,0.0,0.0
4280.0,0.0,0.0,0.0,0.0
4300.0,0.0,0.0,0.0,0.0
4320.0,0.0,0.0,0.0,0.0
4340.0,0.0,0.0,0.0,0.0
4360.0,0.0,0.0,0.0,0.0
4380.0,0.0,0.0,0.0,0.0
4400.0,0.0,0.0,0.0,0.0
4420.0,0.0,0.0,0.0,0.0
4440.0,0.0,0.0,0.0,0.0
4460.0,0.0,0.0,0.0,0.0
4480.0,0.0,0.0,0.0,0.0
4500.0,0.0,0.0,0.0,0.0
4520.0,0.0,0.0,0.0,0.0
4540.0,0.0,0.0,0.0,0.0
4560.0,0.0,0.0,0.0,0.0
4580.0,0.0,0.0,0.0,0.0
4600.0,0.0,0.0,0.0,0.0
4620.0,0.0,0.0,0.0,0.0
4640.0,0.0,0.0,0.0,0.0
4660.0,0.0,0.0,0.0,0.0
4680.0,0.0,0.0,0.0,0.0
4700.0,0.0,0.0,0.0,0.0
4720.0,0.0,0.0,0.0,0.0
4740.0,0.0,0.0,0.0,0.0
4760.0,0.0,0.0,0.0,0.0
4780.0,0.0,0.0,0.0,0.0
4800.0,0.0,0.0,0.0,0.0
4820.0,0.0,0.0,0.0,0.0
4840.0,0.0,0.0,0.0,0.0
4860.0,0.0,0.0,0.0,0.0
4880.0,0.0,0.0,0.0,0.0
4900.0,0.0,0.0,0.0,0.0
4920.0,0.0,0.0,0.0,0.0
4940.0,0.0,0.0,0.0,0.0
4960.0,0.0,0.0,0.0,0.0
4980.0,0.0,0.0,0.0,0.0
5000.0,0.0,0.0,0.0,0.0
5020.0,0.0,0.0,0.0,0.0
5040.0,0.0,0.0,0.0,0.0
5060.0,0.0,0.0,0.0,0.0
5080.0,0.0,0.0,0.0,0.0
5100.0,0.0,0.0,0.0,0.0
5120.0,0.0,0.0,0.0,0.0
5140.0,0.0,0.0,0.0,0.0
5160.0,0.0,0.0,0.0,0.0
5180.0,0.0,0.0,0.0,0.0
5200.0,0.0,0.0,0.0,0.0
5220.0,0.0,0.0,0.0,0.0
5240.0,0.0,0.0,0.0,0.0
5260.0,0.0,0.0,0.0,0.0
5280.0,0.0,0.0,0.0,0.0
5300.0,0.0,0.0,0.0,0.0
5320.0,0.0,0.0,0.0,0.0
5340.0,0.0,0.0,0.0,0.0
5360.0,0.0,0.0,0.0,0.0
5380.0,0.0,0.0,0.0,0.0
5400.0,0.0,0.0,0.0,0.0
5420.0,0.0,0.0,0.0,0.0
5440.0,0.0,0.0,0.0,0.0
5460.0,0.0,0.0,0.0,0.0
5480.0,0.0,0.0,0.0,0.0
5500.0,0.0,0.0,0.0,0.0
5520.0,0.0,0.0,0.0,0.0
5540.0,0.0,0.0,0.0,0.0
5560.0,0.0,0.0,0.0,0.0
5580.0,0.0,0.0,0.0,0.0
5600.0,0.0,0.0,0.0,0.0
5620.0,0.0,0.0,0.0,0.0
5640.0,0.0,0.0,0.0,0.0
5660.0,0.0,0.0,0.0,0.0
5680.0,0.0,0.0,0.0,0.0
5700.0,0.0,0.0,0.0,0.0
5720.0,0.0,0.0,0.0,0.0
5740.0,0.0,0.0,0.0,0.0
5760.0,0.0,0.0,0.0,0.0
5780.0,0.0,0.0,0.0,0.0
5800.0,0.0,0.0,0.0,0.0
5820.0,0.0,0.0,0.0,0.0
5840.0,0.0,0.0,0.0,0.0
5860.0,0.0,0.0,0.0,0.0
5880.0,0.0,0.0,0.0,0.0
5900.0,0.0,0.0,0.0,0.0
5920.0,0.0,0.0,0.0,0.0
5940.0,0.0,0.0,0.0,0.0
5960.0,0.0,0.0,0.0,0.0
5980.0,0.0,0.0,0.0,0.0
6000.0,0.0,0.0,0.0,0.0
6020.0,0.0,0.0,0.0,0.0
6040.0,0.0,0.0,0.0,0.0
6060.0,0.0,0.0,0.0,0.0
6080.0,0.0,0.0,0.0,0.0
6100.0,0.0,0.0,0.0,0.0
6120.0,0.0,0.0,0.0,0.0
6140.0,0.0,0.0,0.0,0.0
6160.0,0.0,0.0,0.0,0.0
6180.0,0.0,0.0,0.0,0.0
6200.0,0.0,0.0,0.0,0.0
6220.0,0.0,0.0,0.0,0.0
6240.0,0.0,0.0,0.0,0.0
6260.0,0.0,0.0,0.0,0.0
6280.0,0.0,0.0,0.0,0.0
6300.0,0.0,0.0,0.0,0.0
6320.0,0.0,0.0,0.0,0.0
6340.0,0.0,0.0,0.0,0.0
6360.0,0.0,0.0,0.0,0.0
6380.0,0.0,0.0,0.0,0.0
6400.0,0.0,0.0,0.0,0.0
6420.0,0.0,0.0,0.0,0.0
6440.0,0.0,0.0,0.0,0.0
6460.0,0.0,0.0,0.0,0.0
6480.0,0.0,0.0,0.0,0.0
6500.0,0.0,0.0,0.0,0.0
6520.0,0.0,0.0,0.0,0.0
6540.0,0.0,0.0,0.0,0.0
6560.0,0.0,0.0,0.0,0.0
6580.0,0.0,0.0,0.0,0.0
6600.0,0.0,0.0,0.0,0.0
6620.0,0.0,0.0,0.0,0.0
6640.0,0.0,0.0,0.0,0.0
6660.0,0.0,0.0,0.0,0.0
6680.0,0.0,0.0,0.0,0.0
6700.0,0.0,0.0,0.0,0.0
6720.0,0.0,0.0,0.0,0.0
6740.0,0.0,0.0,0.0,0.0
6760.0,0.0,0.0,0.0,0.0
6780.0,0.0,0.0,0.0,0.0
6800.0,0.0,0.0,0.0,0.0
6820.0,0.0,0.0,0.0,0.0
6840.0,0.0,0.0,0.0,0.0
6860.0,0.0,0.0,0.0,0.0
6880.0,0.0,0.0,0.0,0.0
6900.0,0.0,0.0,0.0,0.0
6920.0,0.0,0.0,0.0,0.0
6940.0,0.0,0.0,0.0,0.0
6960.0,0.0,0.0,0.0,0.0
6980.0,0.0,0.0,0.0,0.0
7000.0,0.0,0.0,0.0,0.0
7020.0,0.0,0.0,0.0,0.0
7040.0,0.0,0.0,0.0,0.0
7060.0,0.0,0.0,0.0,0.0
7080.0,0.0,0.0,0.0,0.0
7100.0,0.0,0.0,0.0,0.0
7120.0,0.0,0.0,0.0,0.0
7140.0,0.0,0.0,0.0,0.0
7160.0,0.0,0.0,0.0,0.0
7180.0,0.0,0.0,0.0,0.0
7200.0,0.0,0.0,0.0,0.0
7220.0,0.0,0.0,0.0,0.0
7240.0,0.0,0.0,0.0,0.0
7260.0,0.0,0.0,0.0,0.0
7280.0,0.0,0.0,0.0,0.0
7300.0,0.0,0.0,0.0,0.0
7320.0,0.0,0.0,0.0,0.0
7340.0,0.0,0.0,0.0,0.0
7360.0,0.0,0.0,0.0,0.0
7380.0,0.0,0.0,0.0,0.0
7400.0,0.0,0.0,0.0,0.0
7420.0,0.0,0.0,0.0,0.0
7440.0,0.0,0.0,0.0,0.0
7460.0,0.0,0.0,0.0,0.0
7480.0,0.0,0.0,0.0,0.0
7500.0,0.0,0.0,0.0,0.0
7520.0,0.0,0.0,0.0,0.0
7540.0,0.0,0.0,0.0,0.0
7560.0,0.0,0.0,0.0,0.0
7580.0,0.0,0.0,0.0,0.0
7600.0,0.0,0.0,0.0,0.0
7620.0,0.0,0.0,0.0,0.0
7640.0,0.0,0.0,0.0,0.0
7660.0,0.0,0.0,0.0,0.0
7680.0,0.0,0.0,0.0,0.0
7700.0,0.0,0.0,0.0,0.0
7720.0,0.0,0.0,0.0,0.0
7740.0,0.0,0.0,0.0,0.0
7760.0,0.0,0.0,0.0,0.0
7780.0,0.0,0.0,0.0,0.0
7800.0,0.0,0.0,0.0,0.0
7820.0,0.0,0.0,0.0,0.0
7840.0,0.0,0.0,0.0,0.0
7860.0,0.0,0.0,0.0,0.0
7880.0,0.0,0.0,0.0,0.0
7900.0,0.0,0.0,0.0,0.0
7920.0,0.0,0.0,0.0,0.0
7940.0,0.0,0.0,0.0,0.0
7960.0,0.0,0.0,0.0,0.0
7980.0,0.0,0.0,0.0,0.0
8000.0,0.0,0.0,0.0,0.0
8020.0,0.0,0.0,0.0,0.0
8040.0,0.0,0.0,0.0,0.0
8060.0,0.0,0.0,0.0,0.0
8080.0,0.0,0.0,0.0,0.0
8100.0,0.0,0.0,0.0,0.0
8120.0,0.0,0.0,0.0,0.0
8140.0,0.0,0.0,0.0,0.0
8160.0,0.0,0.0,0.0,0.0
8180.0,0.0,0.0,0.0,0.0
8200.0,0.0,0.0,0.0,0.0
8220.0,0.0,0.0,0.0,0.0
8240.0,0.0,0.0,0.0,0.0
8260.0,-77.81,0.0,0.0,0.0
8280.0,-78.43,0.0,0.0,0.0
8300.0,-79.05,0.0,0.0,0.0
8320.0,-79.67,0.0,0.0,0.0
8340.0,-80.29,0.0,0.0,0.0
8360.0,-80.91,0.0,0.0,0.0
8380.0,-81.53,0.0,0.0,0.0
8400.0,-82.15,0.0,0.0,0.0
8420.0,-82.77,0.0,0.0,0.0
8440.0,-83.39,0.0,0.0,0.0
8460.0,-84.01,0.0,0.0,0.0
8480.0,-84.63,0.0,0.0,0.0
8500.0,-85.25,0.0,0.0,0.0
8520.0,-85.87,0.0,0.0,0.0
8540.0,-86.49,0.0,0.0,0.0
8560.0,-87.11,0.0,0.0,0.0
8580.0,-87.73,0.0,0.0,0.0
8600.0,-88.35,0.0,0.0,0.0
8620.0,-88.97,0.0,0.0,0.0
8640.0,-89.59,0.0,0.0,0.0
8660.0,-90.21,0.0,0.0,0.0
8680.0,-90.83,0.0,0.0,0.0
8700.0,-91.45,0.0,0.0,0.0
8720.0,-92.07,0.0,0.0,0.0
8740.0,-92.69,0.0,0.0,0.0
8760.0,-93.31,0.0,0.0,0.0
8780.0,-93.93,0.0,0.0,0.0
8800.0,-94.55,0.0,0.0,0.0
8820.0,-95.17,0.0,0.0,0.0
8840.0,-95.79,0.0,0.0,0.0
8860.0,-96.41,0.0,0.0,0.0
8880.0,-97.03,0.0,0.0,0.0
8900.0,-97.65,0.0,0.0,0.0
8920.0,-98.27,0.0,0.0,0.0
8940.0,-98.89,0.0,0.0,0.0
8960.0,-99.51,0.0,0.0,0.0
8980.0,-100.13,0.0,0.0,0.0
9000.0,-100.75,0.0,0.0,0.0
9020.0,-101.37,0.0,0.0,0.0
9040.0,-101.99,0.0,0.0,0.0
9060.0,-102.61,0.0,0.0,0.0
9080.0,-103.23,0.0,0.0,0.0
9100.0,-103.85,0.0,0.0,0.0
9120.0,-104.47,0.0,0.0,0.0
9140.0,-105.09,0.0,0.0,0.0
9160.0,-105.71,0.0,0.0,0.0
9180.0,-106.33,0.0,0.0,0.0
9200.0,-106.95,0.0,0.0,0.0
9220.0,-107.57,0.0,0.0,0.0
9240.0,-108.19,0.0,0.0,0.0
9260.0,-108.81,0.0,0.0,0.0
9280.0,-109.43,0.0,0.0,0.0
9300.0,-110.05,0.0,0.0,0.0
9320.0,-110.67,0.0,0.0,0.0
9340.0,-111.29,0.0,0.0,0.0
9360.0,-111.91,0.0,0.0,0.0
9380.0,-112.53,0.0,0.0,0.0
9400.0,-113.15,0.0,0.0,0.0
9420.0,-113.77,0.0,0.0,0.0
9440.0,-114.39,0.0,0.0,0.0
9460.0,-115.01,0.0,0.0,0.0
9480.0,-115.63,0.0,0.0,0.0
9500.0,-116.25,0.0,0.0,0.0
9520.0,-116.87,0.0,0.0,0.0
9540.0,-117.49,0.0,0.0,0.0
9560.0,-118.11,0.0,0.0,0.0
9580.0,-118.73,0.0,0.0,0.0
9600.0,-119.35,0.0,0.0,0.0
9620.0,-119.97,0.0,0.0,0.0
9640.0,-120.59,0.0,0.0,0.0
9660.0,-121.21,0.0,0.0,0.0
9680.0,-121.83,0.0,0.0,0.0
9700.0,-122.45,0.0,0.0,0.0
9720.0,-123.07,0.0,0.0,0.0
9740.0,-123.69,0.0,0.0,0.0
9760.0,-124.31,0.0,0.0,0.0
9780.0,-124.93,0.0,0.0,0.0
9800.0,-125.55,0.0,0.0,0.0
9820.0,-126.17,0.0,0.0,0.0
9840.0,-126.79,0.0,0.0,0.0
9860.0,-127.41,0.0,0.0,0.0
9880.0,-128.03,0.0,0.0,0.0
9900.0,-128.65,0.0,0.0,0.0
9920.0,-129.27,0.0,0.0,0.0
9940.0,-129.89,0.0,0.0,0.0
9960.0,-130.51,0.0,0.0,0.0
9980.0,-131.13,0.0,0.0,0.0
10000.0,-131.75,0.0,0.0,0.0
10020.0,-132.37,0.0,0.0,0.0
10040.0,-132.99,0.0,0.0,0.0
10060.0,-133.61,0.0,0.0,0.0
10080.0,-134.23,0.0,0.0,0.0
10100.0,-134.85,0.0,0.0,0.0
10120.0,-135.47,0.0,0.0,0.0
10140.0,-136.09,0.0,0.0,0.0
10160.0,-136.71,0.0,0.0,0.0
10180.0,-137.33,0.0,0.0,0.0
10200.0,-137.95,0.0,0.0,0.0
10220.0,-138.57,0.0,0.0,0.0
10240.0,-139.19,0.0,0.0,0.0
10260.0,-139.81,0.0,0.0,0.0
10280.0,-140.43,0.0,0.0,0.0
10300.0,-141.05,0.0,0.0,0.0
10320.0,-141.67,0.0,0.0,0.0
10340.0,-142.29,0.0,0.0,0.0
10360.0,-142.91,0.0,0.0,0.0
10380.0,-143.53,0.0,0.0,0.0
10400.0,-144.15,0.0,0.0,0.0
10420.0,-144.77,0.0,0.0,0.0
10440.0,-145.39,0.0,0.0,0.0
10460.0,-146.01,0.0,0.0,0.0
10480.0,-146.63,0.0,0.0,0.0
10500.0,-147.25,0.0,0.0,0.0
10520.0,-147.87,0.0,0.0,0.0
10540.0,-148.49,0.0,0.0,0.0
10560.0,-149.11,0.0,0.0,0.0
10580.0,-149.73,0.0,0.0,0.0
10600.0,-150.35,0.0,0.0,0.0
10620.0,-150.97,0.0,0.0,0.0
10640.0,-151.59,0.0,0.0,0.0
10660.0,-152.21,0.0,0.0,0.0
10680.0,-152.83,0.0,0.0,0.0
10700.0,-153.45,0.0,0.0,0.0
10720.0,-154.07,0.0,0.0,0.0
10740.0,-154.69,0.0,0.0,0.0
10760.0,-155.31,0.0,0.0,0.0
10780.0,-155.93,0.0,0.0,0.0
10800.0,-156.55,0.0,0.0,0.0
10820.0,-157.17,0.0,0.0,0.0
10840.0,-157.79,0.0,0.0,0.0
10860.0,-158.41,0.0,0.0,0.0
10880.0,-159.03,0.0,0.0,0.0
10900.0,-159.65,0.0,0.0,0.0
10920.0,-160.27,0.0,0.0,0.0
10940.0,-160.89,0.0,0.0,0.0
10960.0,-161.51,0.0,0.0,0.0
10980.0,-162.13,0.0,0.0,0.0
11000.0,-162.75,0.0,0.0,0.0
11020.0,-163.37,0.0,0.0,0.0
11040.0,-163.99,0.0,0.0,0.0
11060.0,-164.61,0.0,0.0,0.0
11080.0,-165.23,0.0,0.0,0.0
11100.0,-165.85,0.0,0.0,0.0
11120.0,-166.47,0.0,0.0,0.0
11140.0,-167.09,0.0,0.0,0.0
11160.0,-167.71,0.0,0.0,0.0
11180.0,-168.33,0.0,0.0,0.0
11200.0,-168.95,0.0,0.0,0.0
11220.0,-169.57,0.0,0.0,0.0
11240.0,-170.19,0.0,0.0,0.0
11260.0,-170.81,0.0,0.0,0.0
11280.0,-171.43,0.0,0.0,0.0
11300.0,-172.05,0.0,0.0,0.0
11320.0,-172.67,0.0,0.0,0.0
11340.0,-173.29,0.0,0.0,0.0
11360.0,-173.91,0.0,0.0,0.0
11380.0,-174.53,0.0,0.0,0.0
11400.0,-175.15,0.0,0.0,0.0
11420.0,-175.77,0.0,0.0,0.0
11440.0,-176.39,0.0,0.0,0.0
11460.0,-177.01,0.0,0.0,0.0
11480.0,-177.63,0.0,0.0,0.0
11500.0,-178.25,0.0,0.0,0.0
11520.0,-178.87,0.0,0.0,0.0
11540.0,-179.49,0.0,0.0,0.0
11560.0,-180.11,0.0,0.0,0.0
11580.0,-180.73,0.0,0.0,0.0
11600.0,-181.35,0.0,0.0,0.0
11620.0,-181.97,0.0,0.0,0.0
11640.0,-182.59,0.0,0.0,0.0
11660.0,-183.21,0.0,0.0,0.0
11680.0,-183.83,0.0,0.0,0.0
11700.0,-184.45,0.0,0.0,0.0
11720.0,-185.07,0.0,0.0,0.0
11740.0,-185.69,0.0,0.0,0.0
11760.0,-186.31,0.0,0.0,0.0
11780.0,-186.93,0.0,0.0,0.0
11800.0,-187.55,0.0,0.0,0.0
11820.0,-188.17,0.0,0.0,0.0
11840.0,-188.79,0.0,0.0,0.0
11860.0,-189.41,0.0,0.0,0.0
11880.0,-190.03,0.0,0.0,0.0
11900.0,-190.65,0.0,0.0,0.0
11920.0,-191.27,0.0,0.0,0.0
11940.0,-191.89,0.0,0.0,0.0
11960.0,-192.51,0.0,0.0,0.0
11980.0,-193.13,0.0,0.0,0.0
12000.0,-193.75,0.0,0.0,0.0
12020.0,-194.37,0.0,0.0,0.0
12040.0,-194.99,0.0,0.0,0.0
12060.0,-195.61,0.0,0.0,0.0
12080.0,-196.23,0.0,0.0,0.0
12100.0,-196.85,0.0,0.0,0.0
12120.0,-197.47,0.0,0.0,0.0
12140.0,-198.09,0.0,0.0,0.0
12160.0,-198.71,0.0,0.0,0.0
12180.0,-199.33,0.0,0.0,0.0
12200.0,-199.94998,0.0,0.0,0.0
12220.0,-200.57,0.0,0.0,0.0
12240.0,-201.19,0.0,0.0,0.0
12260.0,-201.81,0.0,0.0,0.0
12280.0,-202.43,0.0,0.0,0.0
12300.0,-203.05,0.0,0.0,0.0
12320.0,-203.67,0.0,0.0,0.0
12340.0,-204.29,0.0,0.0,0.0
12360.0,-204.91,0.0,0.0,0.0
12380.0,-205.53,0.0,0.0,0.0
12400.0,-206.15,0.0,0.0,0.0
12420.0,-206.77002,0.0,0.0,0.0
12440.0,-207.39001,0.0,0.0,0.0
12460.0,-208.01001,0.0,0.0,0.0
12480.0,-208.63,0.0,0.0,0.0
12500.0,-209.25,0.0,0.0,0.0
12520.0,-209.87,0.0,0.0,0.0
12540.0,-210.49,0.0,0.0,0.0
12560.0,-211.11,0.0,0.0,0.0
12580.0,-211.73,0.0,0.0,0.0
12600.0,-212.35,0.0,0.0,0.0
12620.0,-212.97,0.0,0.0,0.0
12640.0,-213.59,0.0,0.0,0.0
12660.0,-214.20999,0.0,0.0,0.0
12680.0,-214.82999,0.0,0.0,0.0
12700.0,-215.45,0.0,0.0,0.0
12720.0,-216.07,0.0,0.0,0.0
12740.0,-216.69,0.0,0.0,0.0
12760.0,-217.31,0.0,0.0,0.0
12780.0,-217.93,0.0,0.0,0.0
12800.0,-218.55,0.0,0.0,0.0
12820.0,-219.17,0.0,0.0,0.0
12840.0,-219.79,0.0,0.0,0.0
12860.0,-220.41,0.0,0.0,0.0
12880.0,-221.03,0.0,0.0,0.0
12900.0,-221.65,0.0,0.0,0.0
12920.0,-222.27002,0.0,0.0,0.0
12940.0,-222.89,0.0,0.0,0.0
